X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,Año,Claseaccid,Cód_Regi,Tipo_Accid,Tipo__CONA,Cód_Zona,Zona,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-7857871.96854687,-3953181.02186503,1015,-70.5884649,-33.4349604,REGION METROPOLITANA,13123,PROVIDENCIA,LAS AMAPOLAS,FRANCISCO BILBAO,0,"LAS AMAPOLAS & FRANCISCO BILBAO, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,1,1
-7857759.0683193,-3953760.63654095,1016,-70.5874507,-33.4393054,REGION METROPOLITANA,13123,PROVIDENCIA,ELIECER PARADA, ,1792,"ELIECER PARADA 1792, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7857751.35387859,-3976781.90261213,1017,-70.5873814,-33.611705,REGION METROPOLITANA,13201,PUENTE ALTO,ERNESTO ALVEAR,ARTURO PRAT,0,"ERNESTO ALVEAR & ARTURO PRAT, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7857749.07182903,-3972551.09639518,1018,-70.5873609,-33.5800475,REGION METROPOLITANA,13201,PUENTE ALTO,COQUIMBO,GABRIELA PONIENTE,0,"COQUIMBO & GABRIELA PONIENTE, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7857714.67410637,-3961061.77208129,1019,-70.5870519,-33.4940187,REGION METROPOLITANA,13118,MACUL,SAN VICENTE DE PAUL,STA TERESA DE LOS ANDES,0,"SAN VICENTE DE PAUL & STA TERESA DE LOS ANDES, MACUL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7857707.98380498,-3968565.30171618,1020,-70.5869918,-33.5502127,REGION METROPOLITANA,13110,LA FLORIDA,JOSE MIGUEL CARRERA,VICUNA MACKENNA PONIENTE,0,"JOSE MIGUEL CARRERA & VICUNA MACKENNA PONIENTE, LA FLORIDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7857684.02785056,-3968986.06249418,1021,-70.5867766,-33.5533627,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA PONIENTE,SAN JOSE DE LA ESTRELLA,0,"VICUNA MACKENNA PONIENTE & SAN JOSE DE LA ESTRELLA, LA FLORIDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,0,1
-7857673.69740181,-3963627.17067684,1022,-70.5866838,-33.5132351,REGION METROPOLITANA,13110,LA FLORIDA,LA FACERIA,EL PARQUE,0,"LA FACERIA & EL PARQUE, LA FLORIDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7857654.73969253,-3968983.39094878,1023,-70.5865135,-33.5533427,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA ORIENTE,SAN JOSE DE LA ESTRELLA,0,"VICUNA MACKENNA ORIENTE & SAN JOSE DE LA ESTRELLA, LA FLORIDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,0,1
-7857646.96959207,-3968983.0837211,1024,-70.5864437,-33.5533404,REGION METROPOLITANA,13110,LA FLORIDA,SAN JOSE DE LA ESTRELLA,VICUNA MACKENNA PONIENTE,0,"SAN JOSE DE LA ESTRELLA & VICUNA MACKENNA PONIENTE, LA FLORIDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7857603.00952516,-3955333.91978904,1025,-70.5860488,-33.4510982,REGION METROPOLITANA,13120,NUNOA,PDTE BATTLE Y ORDONEZ,ANGEL CRUCHAGA SANTA MARIA,0,"PDTE BATTLE Y ORDONEZ & ANGEL CRUCHAGA SANTA MARIA, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7857541.09362438,-3969974.13590349,1026,-70.5854926,-33.5607594,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA PONIENTE,MARIA ELENA,0,"VICUNA MACKENNA PONIENTE & MARIA ELENA, LA FLORIDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,4,6,5
-7857488.70667201,-3970335.72616999,1027,-70.585022,-33.5634661,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA PONIENTE,LOS COPIHUES,0,"VICUNA MACKENNA PONIENTE & LOS COPIHUES, LA FLORIDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7857471.93082475,-3969957.37053076,1028,-70.5848713,-33.5606339,REGION METROPOLITANA,13110,LA FLORIDA,EL PARQUE,IQUITOS,0,"EL PARQUE & IQUITOS, LA FLORIDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,1,0,1
-7857458.82852068,-3973849.72826282,1029,-70.5847536,-33.5897659,REGION METROPOLITANA,13201,PUENTE ALTO,LOS LILENES, ,2441,"LOS LILENES 2441, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7857447.54072432,-3952764.66433689,1030,-70.5846522,-33.4318391,REGION METROPOLITANA,13123,PROVIDENCIA,TOBALABA,FRANCISCO BILBAO,0,"TOBALABA & FRANCISCO BILBAO, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,0,1
-7857435.7185944,-3954948.21026628,1031,-70.584546,-33.4482072,REGION METROPOLITANA,13120,NUNOA,SIMON BOLIVAR, ,4416,"SIMON BOLIVAR 4416, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,2,1
-7857399.15014167,-3950454.3942135,1032,-70.5842175,-33.4145177,REGION METROPOLITANA,13114,LAS CONDES,AMERICO VESPUCIO SUR,APOQUINDO,0,"AMERICO VESPUCIO SUR & APOQUINDO, LAS CONDES",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7857373.62458243,-3972336.06603023,1033,-70.5839882,-33.5784382,REGION METROPOLITANA,13201,PUENTE ALTO,CONCHA Y TORO, ,3456,"CONCHA Y TORO 3456, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7857354.53328976,-3971048.90725308,1034,-70.5838167,-33.5688044,REGION METROPOLITANA,13201,PUENTE ALTO,CONCHA Y TORO,ELISA CORREA SANFUENTE,0,"CONCHA Y TORO & ELISA CORREA SANFUENTE, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,2,2
-7857329.72017526,-3984275.98309229,1035,-70.5835938,-33.6677518,REGION METROPOLITANA,13202,PIRQUE,SANTA CECILIA,ALCALDE HERNAN PRIETO,0,"SANTA CECILIA & ALCALDE HERNAN PRIETO, PIRQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7857328.58471645,-3971129.54920162,1036,-70.5835836,-33.569408,REGION METROPOLITANA,13201,PUENTE ALTO,CONCHA Y TORO,LOS TOROS,0,"CONCHA Y TORO & LOS TOROS, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7857325.89078478,-3952947.06318702,1037,-70.5835594,-33.4332065,REGION METROPOLITANA,13123,PROVIDENCIA,MAYFLOWER,TOBALABA,0,"MAYFLOWER & TOBALABA, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7857248.90222495,-3971466.83264627,1038,-70.5828678,-33.5719325,REGION METROPOLITANA,13201,PUENTE ALTO,CONCHA Y TORO, ,3835,"CONCHA Y TORO 3835, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7857214.57129398,-3970328.83277782,1039,-70.5825594,-33.5634145,REGION METROPOLITANA,13110,LA FLORIDA,JOSE VICTORINO LASTARRIA,DIEGO PORTALES,0,"JOSE VICTORINO LASTARRIA & DIEGO PORTALES, LA FLORIDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7857211.69925112,-3962618.72022003,1040,-70.5825336,-33.5056817,REGION METROPOLITANA,13122,PENALOLEN,SAN LUIS DE MACUL, ,4860,"SAN LUIS DE MACUL 4860, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7857207.42458268,-3950583.82405431,1041,-70.5824952,-33.4154882,REGION METROPOLITANA,13114,LAS CONDES,NEVERIA, ,4490,"NEVERIA 4490, LAS CONDES",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7857200.78994102,-3953055.04455388,1042,-70.5824356,-33.434016,REGION METROPOLITANA,13120,NUNOA,ELIECER PARADA,TOBALABA,0,"ELIECER PARADA & TOBALABA, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7857195.34641793,-3948113.39740471,1043,-70.5823867,-33.3969624,REGION METROPOLITANA,13132,VITACURA,PEDRO CANISIO,FRANCISCO DE AGUIRRE,0,"PEDRO CANISIO & FRANCISCO DE AGUIRRE, VITACURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7857191.92890956,-3954970.38387946,1044,-70.582356,-33.4483734,REGION METROPOLITANA,13120,NUNOA,SIMON BOLIVAR,GRAL GOROSTIAGA,0,"SIMON BOLIVAR & GRAL GOROSTIAGA, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7857149.93919763,-3972453.3414614,1045,-70.5819788,-33.5793159,REGION METROPOLITANA,13201,PUENTE ALTO,CONCHA Y TORO,GABRIELA ORIENTE,0,"CONCHA Y TORO & GABRIELA ORIENTE, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,2,3,3
-7857123.99062433,-3972255.08160751,1046,-70.5817457,-33.5778321,REGION METROPOLITANA,13201,PUENTE ALTO,CONCHA Y TORO, ,3459,"CONCHA Y TORO 3459, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,1,1,3,3
-7857097.00677976,-3949472.38824518,1047,-70.5815033,-33.407154,REGION METROPOLITANA,13114,LAS CONDES,NUEVA, ,880,"NUEVA 880, LAS CONDES",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7857069.15464316,-3965607.75958148,1048,-70.5812531,-33.528068,REGION METROPOLITANA,13110,LA FLORIDA,ANCOA,GERONIMO DE ALDERETE,0,"ANCOA & GERONIMO DE ALDERETE, LA FLORIDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856964.09130775,-3956628.21529282,1049,-70.5803093,-33.4607986,REGION METROPOLITANA,13120,NUNOA,RAMON CRUZ MONTT,ALC EDUARDO CASTILLO VELASCO,0,"RAMON CRUZ MONTT & ALC EDUARDO CASTILLO VELASCO, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856960.70719523,-3974584.22878226,1050,-70.5802789,-33.5952621,REGION METROPOLITANA,13201,PUENTE ALTO,JORGE ROSS OSSA,EMILIANA SUBERCASEAUX,0,"JORGE ROSS OSSA & EMILIANA SUBERCASEAUX, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7856949.25241963,-3948472.01117281,1051,-70.580176,-33.3996519,REGION METROPOLITANA,13132,VITACURA,ANDRES DE VERA,PEDRO CANISIO,0,"ANDRES DE VERA & PEDRO CANISIO, VITACURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,1,2
-7856939.2893252,-3962680.77288173,1052,-70.5800865,-33.5061465,REGION METROPOLITANA,13122,PENALOLEN,SAN LUIS DE MACUL,4 ORIENTE,0,"SAN LUIS DE MACUL & 4 ORIENTE, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,1,1,1
-7856923.51535336,-3964767.68797688,1053,-70.5799448,-33.5217769,REGION METROPOLITANA,13110,LA FLORIDA,WALKER MARTINEZ, ,1786,"WALKER MARTINEZ 1786, LA FLORIDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,0,1
-7856890.65383967,-3973787.37498276,1054,-70.5796496,-33.5892993,REGION METROPOLITANA,13201,PUENTE ALTO,CONCHA Y TORO,ANGEL PIMENTEL,0,"CONCHA Y TORO & ANGEL PIMENTEL, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,1,1,1,2
-7856890.49799239,-3962701.98674463,1055,-70.5796482,-33.5063054,REGION METROPOLITANA,13122,PENALOLEN,CALLE A,DEPARTAMENTAL INT,0,"CALLE A & DEPARTAMENTAL INT, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856873.14328377,-3951659.36796624,1056,-70.5794923,-33.4235525,REGION METROPOLITANA,13114,LAS CONDES,CRISTOBAL COLON,AMERICO VESPUCIO SUR,0,"CRISTOBAL COLON & AMERICO VESPUCIO SUR, LAS CONDES",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856872.72026971,-3976232.16751544,1057,-70.5794885,-33.6075922,REGION METROPOLITANA,13201,PUENTE ALTO,GANDARILLAS,TOCORNAL GREZ,0,"GANDARILLAS & TOCORNAL GREZ, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7856867.87787186,-3948644.92844423,1058,-70.579445,-33.4009487,REGION METROPOLITANA,13132,VITACURA,PDTE KENNEDY,PEDRO CANISIO,0,"PDTE KENNEDY & PEDRO CANISIO, VITACURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,0,1
-7856858.83872921,-3972142.95232436,1059,-70.5793638,-33.5769929,REGION METROPOLITANA,13201,PUENTE ALTO,CONCHA Y TORO, ,3459,"CONCHA Y TORO 3459, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7856856.44536015,-3974015.38169253,1060,-70.5793423,-33.5910055,REGION METROPOLITANA,13201,PUENTE ALTO,CONCHA Y TORO,ALCANTARA,0,"CONCHA Y TORO & ALCANTARA, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7856802.31069178,-3976695.84771609,1061,-70.578856,-33.6110612,REGION METROPOLITANA,13201,PUENTE ALTO,CLAVERO,TOCORNAL GREZ,0,"CLAVERO & TOCORNAL GREZ, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,3,1,2
-7856785.11183045,-3948790.83273297,1062,-70.5787015,-33.4020429,REGION METROPOLITANA,13114,LAS CONDES,PDTE KENNEDY, ,5413,"PDTE KENNEDY 5413, LAS CONDES",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856762.52510577,-3947773.7679314,1063,-70.5784986,-33.3944152,REGION METROPOLITANA,13132,VITACURA,VITACURA,LUIS CARRERA,0,"VITACURA & LUIS CARRERA, VITACURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,1,0,0,2
-7856734.3612746,-3976035.43320295,1064,-70.5782456,-33.6061203,REGION METROPOLITANA,13201,PUENTE ALTO,ERNESTO ALVEAR,STO DOMINGO,0,"ERNESTO ALVEAR & STO DOMINGO, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856712.96566847,-3957687.57351509,1065,-70.5780534,-33.4687374,REGION METROPOLITANA,13122,PENALOLEN,GRECIA, ,5167,"GRECIA 5167, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7856709.92664637,-3962705.01729965,1066,-70.5780261,-33.5063281,REGION METROPOLITANA,13122,PENALOLEN,PRINCIPAL,SAN LUIS DE MACUL,0,"PRINCIPAL & SAN LUIS DE MACUL, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7856655.56933902,-3962182.78563519,1067,-70.5775378,-33.5024163,REGION METROPOLITANA,13122,PENALOLEN,LAS TORRES,SGTO SEGUNDO JUAN HORMAZABAL,0,"LAS TORRES & SGTO SEGUNDO JUAN HORMAZABAL, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,1,1
-7856632.94921849,-3976658.83548642,1068,-70.5773346,-33.6107843,REGION METROPOLITANA,13201,PUENTE ALTO,STO DOMINGO,CLAVERO,0,"STO DOMINGO & CLAVERO, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856615.67243352,-3975271.12974702,1069,-70.5771794,-33.6004018,REGION METROPOLITANA,13201,PUENTE ALTO,CONCHA Y TORO, ,1149,"CONCHA Y TORO 1149, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,2,2
-7856601.4235387,-3971323.40748464,1070,-70.5770514,-33.570859,REGION METROPOLITANA,13201,PUENTE ALTO,CONARIPE,LAS AMERICAS,0,"CONARIPE & LAS AMERICAS, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856584.33599686,-3947677.34228213,1071,-70.5768979,-33.393692,REGION METROPOLITANA,13132,VITACURA,VITACURA, ,5579,"VITACURA 5579, VITACURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856582.04281535,-3957788.79328717,1072,-70.5768773,-33.4694959,REGION METROPOLITANA,13122,PENALOLEN,GRECIA,AMERICO VESPUCIO,0,"GRECIA & AMERICO VESPUCIO, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,3,2
-7856503.01710883,-3945656.94811834,1073,-70.5761674,-33.3785375,REGION METROPOLITANA,13132,VITACURA,CAROLINA RABAT,STA MARIA,0,"CAROLINA RABAT & STA MARIA, VITACURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7856461.91795283,-3968436.13791357,1074,-70.5757982,-33.5492457,REGION METROPOLITANA,13110,LA FLORIDA,JOHN KENNEDY,EL PELICANO,0,"JOHN KENNEDY & EL PELICANO, LA FLORIDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,1,1
-7856460.30382022,-3948401.4609206,1075,-70.5757837,-33.3991228,REGION METROPOLITANA,13132,VITACURA,PDTE KENNEDY,LUIS CARRERA,0,"PDTE KENNEDY & LUIS CARRERA, VITACURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,0,1
-7856451.33146926,-3955716.39996674,1076,-70.5757031,-33.4539649,REGION METROPOLITANA,13120,NUNOA,IRARRAZAVAL,FRANCISCO DE VILLAGRA,0,"IRARRAZAVAL & FRANCISCO DE VILLAGRA, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856416.47733669,-3960409.09902131,1077,-70.57539,-33.4891291,REGION METROPOLITANA,13122,PENALOLEN,MAR TIRRENO, ,3610,"MAR TIRRENO 3610, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856413.44944654,-3960676.25857318,1078,-70.5753628,-33.4911306,REGION METROPOLITANA,13122,PENALOLEN,QUILIN,QUILIN,0,"QUILIN & QUILIN, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856392.81081295,-3962747.67211215,1079,-70.5751774,-33.5066476,REGION METROPOLITANA,13122,PENALOLEN,LOS CEREZOS,SAN LUIS DE MACUL,0,"LOS CEREZOS & SAN LUIS DE MACUL, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856337.67426916,-3947015.58424565,1080,-70.5746821,-33.3887286,REGION METROPOLITANA,13132,VITACURA,MANQUEHUE NORTE,CHAPULTEPEC,0,"MANQUEHUE NORTE & CHAPULTEPEC, VITACURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856324.69441653,-3963726.98714694,1081,-70.5745655,-33.5139827,REGION METROPOLITANA,13110,LA FLORIDA,LA HIGUERA,PSJE 10,0,"LA HIGUERA & PSJE 10, LA FLORIDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7856303.06503947,-3952692.23382237,1082,-70.5743712,-33.4312961,REGION METROPOLITANA,13113,LA REINA,FRANCISCO BILBAO,OSSA,0,"FRANCISCO BILBAO & OSSA, LA REINA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7856275.81402812,-3958414.24036674,1083,-70.5741264,-33.4741826,REGION METROPOLITANA,13122,PENALOLEN,EL LITORAL,LADERA,0,"EL LITORAL & LADERA, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7856258.68195849,-3963289.66227844,1084,-70.5739725,-33.5107072,REGION METROPOLITANA,13122,PENALOLEN,DEPARTAMENTAL,LOS MUEBLISTAS,0,"DEPARTAMENTAL & LOS MUEBLISTAS, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7856248.32924585,-3955602.53650958,1085,-70.5738795,-33.4531115,REGION METROPOLITANA,13120,NUNOA,IRARRAZAVAL, ,5380,"IRARRAZAVAL 5380, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856204.34691504,-3953337.80176986,1086,-70.5734844,-33.4361357,REGION METROPOLITANA,13113,LA REINA,OSSA, ,1881,"OSSA 1881, LA REINA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7856179.48927274,-3947348.83177138,1087,-70.5732611,-33.3912281,REGION METROPOLITANA,13132,VITACURA,VITACURA, ,6111,"VITACURA 6111, VITACURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,0,1
-7856176.3277992,-3947422.41550317,1088,-70.5732327,-33.39178,REGION METROPOLITANA,13132,VITACURA,VITACURA, ,5951,"VITACURA 5951, VITACURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7856163.97133572,-3974558.54279191,1089,-70.5731217,-33.5950699,REGION METROPOLITANA,13201,PUENTE ALTO,NEMESIO VICUNA,SAN ALBERTO,0,"NEMESIO VICUNA & SAN ALBERTO, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7856136.57560904,-3956880.19572447,1090,-70.5728756,-33.462687,REGION METROPOLITANA,13122,PENALOLEN,EGANA,ORIENTAL,0,"EGANA & ORIENTAL, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856112.50833513,-3976523.2720259,1091,-70.5726594,-33.6097701,REGION METROPOLITANA,13201,PUENTE ALTO,STA ELENA, ,225,"STA ELENA 225, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7856078.3666473,-3970955.60057283,1092,-70.5723527,-33.568106,REGION METROPOLITANA,13201,PUENTE ALTO,LOS TOROS,NONATO COO,0,"LOS TOROS & NONATO COO, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7856066.37753815,-3971010.45690023,1093,-70.572245,-33.5685166,REGION METROPOLITANA,13201,PUENTE ALTO,NONATO COO,CERRO CABEZA DE NOVILLO,0,"NONATO COO & CERRO CABEZA DE NOVILLO, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,1,1
-7856065.63169756,-3954363.05302975,1094,-70.5722383,-33.4438211,REGION METROPOLITANA,13113,LA REINA,OSSA,SAN VICENTE DE PAUL,0,"OSSA & SAN VICENTE DE PAUL, LA REINA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856062.06947385,-3947929.82131823,1095,-70.5722063,-33.3955856,REGION METROPOLITANA,13132,VITACURA,MANQUEHUE NORTE, ,1244,"MANQUEHUE NORTE 1244, VITACURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7856043.02270898,-3975178.57742243,1096,-70.5720352,-33.5997093,REGION METROPOLITANA,13201,PUENTE ALTO,NEMESIO VICUNA,CARLOS IBANES DEL CAMPO,0,"NEMESIO VICUNA & CARLOS IBANES DEL CAMPO, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7856036.19882419,-3947385.39025485,1097,-70.5719739,-33.3915023,REGION METROPOLITANA,13132,VITACURA,VITACURA, ,6255,"VITACURA 6255, VITACURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7855956.00426302,-3946737.68753474,1098,-70.5712535,-33.3866442,REGION METROPOLITANA,13132,VITACURA,JUAN XXIII, ,6400,"JUAN XXIII 6400, VITACURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7855935.24317799,-3955842.03266057,1099,-70.571067,-33.4549065,REGION METROPOLITANA,13122,PENALOLEN,EGANA,LOS ORIENTALES,0,"EGANA & LOS ORIENTALES, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7855916.64169108,-3955640.97564139,1100,-70.5708999,-33.4533996,REGION METROPOLITANA,13120,NUNOA,IRARRAZAVAL,AMERICO VESPUCIO,0,"IRARRAZAVAL & AMERICO VESPUCIO, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7855894.04383445,-3976183.34116475,1101,-70.5706969,-33.6072269,REGION METROPOLITANA,13201,PUENTE ALTO,NEMESIO VICUNA,JOSE MANUEL IRARRAZAVAL,0,"NEMESIO VICUNA & JOSE MANUEL IRARRAZAVAL, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7855890.55953439,-3955663.71096029,1102,-70.5706656,-33.45357,REGION METROPOLITANA,13113,LA REINA,OSSA,LARRAIN,0,"OSSA & LARRAIN, LA REINA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,3,2,2
-7855744.96477238,-3957965.22607169,1103,-70.5693577,-33.470818,REGION METROPOLITANA,13122,PENALOLEN,LAS TORRES,LA COSTURERA,0,"LAS TORRES & LA COSTURERA, PE??ªALOLEN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7855708.48537525,-3973521.54211829,1104,-70.56903,-33.58731,REGION METROPOLITANA,13201,PUENTE ALTO,APOSTOL JUAN, ,2607,"APOSTOL JUAN 2607, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
